memberId,eventId,rsvpRating
71555482,thlqnlywdbkb,1
180927432,229490792,1
5544924,lrssmlyvmbdc,1
10998702,jkxvjlywgbcc,1
102074472,tkdkrlyvnbbc,1
118944922,fftjllywcbnb,1
8635363,191403702,1
183454091,229666898,0
197210524,wgfnplyvhbfb,1
184553856,bkhxrlyvjbnb,1
9883720,qqtlskywgbjb,1
72014672,227814430,1
88400692,wrshrlyvpbtb,1
4349417,dzzzvkyvlbrb,1
8857628,rsftnlyvpbdb,1
13313393,llmshlyvnbpc,1
8842863,229027223,1
182503568,qrwpjlyvhbvb,1
8676178,rbwjrlyvnbcc,1
184757620,zbcqslyvqbtb,1
32294142,230005135,1
8241396,ffmxklyvpbfc,1
194408655,mknbmlywcbdb,1
183684011,vmrkrlyvhbdb,1
158250172,230378825,1
202166420,bwqfslywdbjc,1
136645292,qpzfbjyvjbnc,1
7347326,dbbslgywcbdc,1
10664582,229865030,1
13772648,jtwlrlyvnbmc,1
136645292,qpzfbjyvpbfb,1
14100857,wqjtclywcbnc,1
200915528,crzdflyvfbhc,0
372966,grrlnlyvnbxb,1
8033778,dcjhqlyvkbrb,1
10017349,csfvnlywfblc,1
187316355,kxvbslyvpbfc,1
10017349,dngbslyvgbhc,1
74231582,pdtzflyvqbgb,1
13273238,nkgqhlyvmbvb,1
201979565,230397318,1
12134924,vqgrplyvmbgc,1
10396778,jrbtklyvmbzb,1
9054878,pttsvywfbgb,1
81911722,230048699,1
202828854,230336038,0
171698092,rsddmlyvhbpb,1
187187980,229562969,1
91975832,229751683,1
79551192,jbdvflyvpbjb,1
5544924,qrscwjyvkbhc,1
8368121,wrnzmlyvjbfc,1
195552392,tgxhmlywfbmb,1
9682738,230033280,1
174087222,rwrtklyvkbkb,1
167017902,228711225,0
41449532,230376753,1
69837292,jbhfhlyvgblc,1
48372632,229578620,1
11711980,qjmxnlyvjbmb,1
